	Dir_45g		
12133.328125	-22.62	-175.56	0.69
12266.661133	-22.67	176.51	0.80
12399.994141	-22.71	167.55	0.89
12533.327148	-22.78	157.25	0.93
12666.660156	-22.99	146.95	0.93
12799.993164	-23.36	136.19	0.93
12933.326172	-23.87	125.50	0.88
13066.659180	-24.44	115.81	0.93
13199.992188	-24.99	105.29	0.95
13333.325195	-25.52	93.52	0.90
13466.658203	-26.03	77.70	0.68
13599.991211	-26.48	37.07	0.69
13733.324219	-26.97	-23.31	0.72
13866.657227	-27.44	-55.37	0.65
13999.990234	-27.89	-71.20	0.59
14133.323242	-28.23	-80.48	0.80
14266.656250	-28.49	-86.61	0.77
14399.989258	-28.68	-90.75	0.54
14533.322266	-28.80	-92.72	0.64
14666.655273	-28.85	-89.46	0.27
14799.988281	-28.71	-87.51	0.56
14933.321289	-28.51	-88.65	0.58
15066.654297	-28.32	-91.98	0.38
15199.987305	-28.15	-97.79	0.31
15333.320313	-27.98	-104.13	0.70
15466.653320	-27.80	-111.77	0.79
15599.986328	-27.70	-118.77	0.87
15733.319336	-27.69	-126.41	0.68
15866.652344	-27.71	-132.13	0.84
15999.985352	-27.81	-134.41	0.64
16133.318359	-27.94	-130.33	0.57
16266.651367	-28.10	-123.15	0.67
16399.984375	-28.21	-120.86	0.52
16533.318359	-28.21	-124.87	0.58
16666.652344	-28.15	-133.52	0.76
16799.986328	-28.14	-144.23	0.70
16933.320313	-28.22	-152.79	0.54
17066.654297	-28.38	-157.18	0.63
17199.988281	-28.64	-142.29	0.68
17333.322266	-28.92	-97.43	0.78
17466.656250	-29.22	-85.51	0.79
17599.990234	-29.53	-86.15	0.76
17733.324219	-29.79	-91.29	0.57
17866.658203	-30.07	-100.50	0.49
17999.992188	-30.35	-109.01	0.61
18133.326172	-30.56	-115.79	0.57
18266.660156	-30.76	-120.32	0.56
18399.994141	-31.00	-120.06	0.66
18533.328125	-31.28	-116.17	0.51
18666.662109	-31.53	-113.59	0.77
18799.996094	-31.77	-115.72	0.74
18933.330078	-32.00	-120.84	0.71
19066.664063	-32.22	-127.49	0.65
19199.998047	-32.44	-134.63	0.60
19333.332031	-32.63	-141.21	0.76
19466.666016	-32.80	-147.42	0.87
19600.000000	-32.94	-152.65	0.93
19733.333984	-33.05	-156.90	0.88
19866.667969	-33.11	-159.69	0.75
20000.001953	-33.15	-160.95	0.71
